Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050531 23:18   2.100 264.000   3.400  19.700  18.800 1014.20
9414750 20050531 23:24   1.700 270.000   3.000  19.800  18.700 1014.10
9414750 20050531 23:30   1.900 263.000   2.800  19.800  18.700 1014.10
9414750 20050531 23:36   2.900 267.000   4.400  19.500  18.600 1014.20
9414750 20050531 23:42   3.100 268.000   4.700  19.200  18.600 1014.20
9414750 20050531 23:48                                                
9414750 20050531 23:54   2.400 272.000   3.600  19.100  18.600 1014.10
9414750 20050601 00:00   2.700 283.000   4.800  19.100  18.600 1014.00
9414750 20050601 00:06   3.000 280.000   4.400  19.000  18.600 1014.00
9414750 20050601 00:12   3.100 274.000   5.100  18.900  18.500 1014.00
9414750 20050601 00:18                                                
9414750 20050601 00:24   2.300 275.000   3.900  19.100  18.500 1013.90
9414750 20050601 00:30   1.700 267.000   2.700  19.300  18.500 1013.80
9414750 20050601 00:36   1.200 278.000   2.500  19.100  18.500 1013.90
9414750 20050601 00:42   1.000 279.000   2.700  19.400  18.500 1013.70
9414750 20050601 00:48                                                
9414750 20050601 00:54   2.700 272.000   3.800  19.500  18.500 1013.60
9414750 20050601 01:00   3.200 274.000   3.900  19.100  18.500 1013.60
9414750 20050601 01:06   2.100 271.000   3.700  19.300  18.600 1013.50
9414750 20050601 01:12   2.800 272.000   4.400  19.100  18.600 1013.60
9414750 20050601 01:18                                                
9414750 20050601 01:24   3.500 276.000   5.100  18.800  18.600 1013.40
9414750 20050601 01:30   2.100 261.000   4.100  19.000  18.600 1013.30
9414750 20050601 01:36   1.000 277.000   3.000  19.100  18.500 1013.30
9414750 20050601 01:42   0.900 213.000   4.200  18.800  18.400 1013.30
9414750 20050601 01:48                                                
9414750 20050601 01:54   1.600 252.000   3.000  19.100  18.000 1013.20
9414750 20050601 02:00   1.000 271.000   2.900  19.100  17.800 1013.20
9414750 20050601 02:06   1.400 269.000   3.400  18.800  17.700 1013.20
9414750 20050601 02:12                                                
9414750 20050601 02:18   0.800 275.000   3.100  18.500  17.700 1013.10
9414750 20050601 02:24   0.200 270.000   2.200  18.700  17.700 1013.20
9414750 20050601 02:30   0.000 277.000   0.400  19.000  17.700 1013.30
9414750 20050601 02:36   0.100 244.000   1.800  18.900  17.700 1013.20
9414750 20050601 02:42   0.800 166.000   1.400  18.000  17.600 1013.20
9414750 20050601 02:48                                                
9414750 20050601 02:54   0.400 243.000   1.900  17.800  17.300 1013.20
9414750 20050601 03:00   1.400 196.000   2.400  17.300  17.300 1013.20
9414750 20050601 03:06   0.800 193.000   2.600  17.200  17.200 1013.10
9414750 20050601 03:12   1.600 199.000   2.700  17.100  17.200 1013.00
9414750 20050601 03:18   0.300 214.000   3.400  17.100  17.100 1013.10
9414750 20050601 03:24   0.300 291.000   2.100  17.200  17.100 1013.00
9414750 20050601 03:30   0.500 282.000   2.400  17.200  17.100 1013.00
9414750 20050601 03:36   0.600 274.000   2.200  17.100  17.100 1013.10
9414750 20050601 03:42   0.100 286.000   2.400  17.100  17.100 1013.20
9414750 20050601 03:48   0.000 280.000   0.400  17.000  17.100 1013.10
9414750 20050601 03:54   0.500 267.000   2.200  17.000  17.100 1013.10
9414750 20050601 04:00   0.300 274.000   2.200  17.000  17.100 1013.10
9414750 20050601 04:06   1.300 270.000   2.400  17.000  17.100 1013.20
9414750 20050601 04:12   1.000 276.000   2.600  16.900  17.200 1013.30
9414750 20050601 04:18   2.000 275.000   2.600  16.900  17.200 1013.40
9414750 20050601 04:24   0.700 264.000   2.200  16.900  17.300 1013.40
9414750 20050601 04:30   1.600 274.000   2.600  16.700  17.300 1013.30
9414750 20050601 04:36   0.000 218.000   0.300  16.700  17.400 1013.40
9414750 20050601 04:42   0.000 263.000   0.000  16.800  17.400 1013.30
9414750 20050601 04:48   0.100 267.000   0.400  16.800  17.500 1013.40
9414750 20050601 04:54   0.000 272.000   0.400  16.900  17.600 1013.30
9414750 20050601 05:00   0.000 245.000   0.200  16.900  17.700 1013.30
9414750 20050601 05:06   0.100 269.000   2.400  16.800  17.700 1013.40
9414750 20050601 05:12   0.000 308.000   0.500  16.800  17.800 1013.40
9414750 20050601 05:18   0.400 290.000   2.000  16.800  17.900 1013.50
9414750 20050601 05:24                                                
9414750 20050601 05:30   1.300 281.000   2.300  16.500  18.000 1013.50
9414750 20050601 05:36   1.400 272.000   2.400  16.300  18.000 1013.40
9414750 20050601 05:42   0.200 284.000   2.800  16.200  18.100 1013.30
9414750 20050601 05:48   0.400 266.000   2.200  16.100  18.100 1013.30
9414750 20050601 05:54   0.100 275.000   1.900  16.200  18.200 1013.50
9414750 20050601 06:00   0.000 291.000   0.400  16.200  18.200 1013.50
9414750 20050601 06:06   0.700 255.000   2.000  16.200  18.200 1013.40
9414750 20050601 06:12                                                
9414750 20050601 06:18                                                
9414750 20050601 06:24   0.400 274.000   1.900  15.900  18.300 1013.40
9414750 20050601 06:30   0.400 284.000   2.000  16.000  18.300 1013.40
9414750 20050601 06:36   0.400 282.000   2.300  15.900  18.400 1013.40
9414750 20050601 06:42                                                
9414750 20050601 06:48   0.100 190.000   0.600  15.900  18.400 1013.50
9414750 20050601 06:54   0.100 184.000   0.500  15.900  18.400 1013.40
9414750 20050601 07:00   0.500 203.000   2.000  15.900  18.500 1013.40
9414750 20050601 07:06   0.000 193.000   2.000  16.000  18.500 1013.40
9414750 20050601 07:12   0.000 198.000   0.400  16.100  18.500 1013.40
9414750 20050601 07:18   0.100 134.000   0.500  16.100  18.500 1013.40
9414750 20050601 07:24   1.400 111.000   2.500  16.100  18.600 1013.30
9414750 20050601 07:30   2.500 128.000   2.800  16.100  18.600 1013.10
9414750 20050601 07:36                                                
9414750 20050601 07:42                                                
9414750 20050601 07:48                                                
9414750 20050601 07:54   0.000 200.000   1.000  16.000  18.600 1013.20
9414750 20050601 08:00   0.000 207.000   2.800  15.900  18.600 1013.20
9414750 20050601 08:06   0.000 249.000   0.500  15.700  18.600 1013.20
9414750 20050601 08:12   0.000 235.000   0.400  15.600  18.600 1013.10
9414750 20050601 08:18                                                
9414750 20050601 08:24   0.100 205.000   1.700  15.600  18.600 1013.20
9414750 20050601 08:30   0.000 203.000   0.000  15.600  18.600 1013.20
9414750 20050601 08:36   0.000 256.000   0.000  15.600  18.600 1013.20
9414750 20050601 08:42   0.000 265.000   0.000  15.700  18.600 1013.10
9414750 20050601 08:48   0.000 300.000   0.000  15.700  18.600 1013.10
9414750 20050601 08:54   0.000 179.000   0.000  15.700  18.600 1013.10
9414750 20050601 09:00   0.000 151.000   0.000  15.700  18.600 1013.10
9414750 20050601 09:06   0.000 170.000   0.000  15.700  18.600 1013.10
9414750 20050601 09:12   0.000 137.000   0.000  15.700  18.600 1013.10
9414750 20050601 09:18   0.000 189.000   0.000  15.700  18.500 1013.20
9414750 20050601 09:24                                                
9414750 20050601 09:30                                                
9414750 20050601 09:36   0.200  81.000   0.500  15.500  18.500 1013.20
9414750 20050601 09:42   0.000  73.000   0.000  15.400  18.500 1013.10
9414750 20050601 09:48   0.000  71.000   0.000  15.500  18.500 1013.00
9414750 20050601 09:54   0.000  66.000   0.000  15.400  18.500 1013.00
9414750 20050601 10:00   0.000  58.000   0.200  15.300  18.500 1013.00
9414750 20050601 10:06   0.000  40.000   0.300  15.400  18.400 1013.10
9414750 20050601 10:12   0.100 289.000   0.400  15.400  18.400        
9414750 20050601 10:18   0.000 279.000   0.000  15.400  18.400 1013.10
9414750 20050601 10:24   0.100 275.000   0.400  15.300  18.400 1013.10
9414750 20050601 10:30   0.000 244.000   0.200  15.400  18.400 1013.10
9414750 20050601 10:36   0.000 205.000   0.000  15.300  18.400 1013.20
9414750 20050601 10:42                                                
9414750 20050601 10:48   0.000 187.000   0.000  15.300  18.300 1013.20
9414750 20050601 10:54   0.200  93.000   0.800  15.200  18.300 1013.20
9414750 20050601 11:00   1.300  96.000   2.200  15.100  18.300 1013.20
9414750 20050601 11:06   0.100 103.000   1.500  15.000  18.300 1013.30
9414750 20050601 11:12   1.700 101.000   2.300  14.900  18.300 1013.20
9414750 20050601 11:18   0.800 102.000   2.400  14.900  18.200 1013.10
9414750 20050601 11:24   0.500  92.000   2.200  14.800  18.200 1013.10
9414750 20050601 11:30   0.500  86.000   2.300  14.700  18.200 1013.10
9414750 20050601 11:36   0.300  92.000   2.400  14.600  18.200 1013.10
9414750 20050601 11:42   0.300  75.000   2.200  14.700  18.200 1013.20
9414750 20050601 11:48   0.000  70.000   0.500  14.600  18.200 1013.20
9414750 20050601 11:54   0.200  85.000   2.000  14.500  18.100 1013.10
9414750 20050601 12:00   0.200  92.000   0.600  14.500  18.100 1013.00
9414750 20050601 12:06                                                
9414750 20050601 12:12                                                
9414750 20050601 12:18                                                
9414750 20050601 12:24   1.200  89.000   2.300  14.300  18.200 1013.10
9414750 20050601 12:30   0.400  84.000   2.200  14.300  18.200 1013.10
9414750 20050601 12:36   0.300  87.000   2.300  14.300  18.200 1013.10
9414750 20050601 12:42   0.400  86.000   2.500  14.300  18.200 1013.10
9414750 20050601 12:48   1.000  90.000   2.200  14.200  18.200 1013.10
9414750 20050601 12:54   0.500  96.000   2.400  14.200  18.200 1013.10
9414750 20050601 13:00   0.200  91.000   2.500  14.200  18.100 1013.20
9414750 20050601 13:06   0.100 104.000   2.100  14.300  18.100 1013.10
9414750 20050601 13:12   1.100  89.000   2.400  14.300  18.100 1013.20
9414750 20050601 13:18   0.300  91.000   2.100  14.400  18.100 1013.10
9414750 20050601 13:24   0.100  91.000   0.500  14.500  18.100 1013.20
9414750 20050601 13:30   0.300  95.000   0.800  14.600  18.100 1013.20
9414750 20050601 13:36   0.000  87.000   0.500  14.800  18.100 1013.20
9414750 20050601 13:42   1.500  91.000   2.100  14.800  18.100 1013.30
9414750 20050601 13:48   0.200  99.000   2.200  15.000  18.200 1013.30
9414750 20050601 13:54                                                
9414750 20050601 14:00   0.300 104.000   0.800  15.200  18.200 1013.40
9414750 20050601 14:06   0.200 106.000   1.200  15.500  18.200 1013.30
9414750 20050601 14:12                                                
9414750 20050601 14:18   2.200 121.000   2.700  15.600  18.200 1013.40
9414750 20050601 14:24   0.300 140.000   2.600  15.700  18.200 1013.40
9414750 20050601 14:30   0.000 137.000   0.500  15.900  18.200 1013.30
9414750 20050601 14:36                                                
9414750 20050601 14:42   0.200 139.000   2.300  15.900  18.200 1013.30
9414750 20050601 14:48   0.000 204.000   0.100  15.800  18.200 1013.30
9414750 20050601 14:54                                                
9414750 20050601 15:00   0.000 222.000   0.000  16.100  18.200 1013.40
9414750 20050601 15:06   0.000 201.000   0.300  16.100  18.200 1013.50
9414750 20050601 15:12   0.000 223.000   0.100  16.300  18.200 1013.60
9414750 20050601 15:18                                                
9414750 20050601 15:24   0.000 250.000   0.000  16.700  18.200 1013.50
9414750 20050601 15:30   0.000 241.000   0.400  16.700  18.200 1013.50
9414750 20050601 15:36   0.100 280.000   1.200  16.500  18.200 1013.50
9414750 20050601 15:42   0.200 264.000   1.700  16.600  18.200 1013.50
9414750 20050601 15:48   0.500 272.000   1.900  16.700  18.200 1013.60
9414750 20050601 15:54   0.300 275.000   1.700  16.800  18.200 1013.60
9414750 20050601 16:00   0.100 252.000   1.100  17.000  18.200 1013.60
9414750 20050601 16:06                                                
9414750 20050601 16:12   0.300 264.000   2.000  17.100  18.200 1013.50
9414750 20050601 16:18   0.600 271.000   2.200  17.200  18.200 1013.50
9414750 20050601 16:24                                                
9414750 20050601 16:30   1.100 272.000   2.300  17.200  18.200 1013.50
9414750 20050601 16:36   1.900 268.000   2.700  17.100  18.200 1013.50
9414750 20050601 16:42   1.500 272.000   2.600  17.400  18.100 1013.50
9414750 20050601 16:48   1.600 267.000   2.800  17.600  18.000 1013.40
9414750 20050601 16:54   2.000 268.000   3.000  17.500  17.900 1013.30
9414750 20050601 17:00   1.900 272.000   3.600  17.700  17.900 1013.10
9414750 20050601 17:06   1.600 270.000   3.200  17.900  18.000 1013.10
9414750 20050601 17:12   2.100 272.000   3.300  18.000  18.000 1013.20
9414750 20050601 17:18   2.400 272.000   3.300  18.200  18.000 1013.30
9414750 20050601 17:24   1.800 269.000   3.700  18.300  18.000 1013.20
9414750 20050601 17:30   1.000 265.000   3.100  18.500  17.900 1013.20
9414750 20050601 17:36   1.700 261.000   2.700  18.500  18.000 1013.10
9414750 20050601 17:42                                                
9414750 20050601 17:48                                                
9414750 20050601 17:54   1.900 272.000   3.100  18.700  17.900 1013.10
9414750 20050601 18:00   1.900 269.000   3.200  18.700  17.900 1013.20
9414750 20050601 18:06                                                
9414750 20050601 18:12   2.700 273.000   3.300  18.300  18.000 1013.20
9414750 20050601 18:18                                                
9414750 20050601 18:24   2.900 274.000   3.800  18.300  18.000 1013.00
9414750 20050601 18:30   3.100 271.000   3.700  18.300  18.100 1012.90
9414750 20050601 18:36   2.300 267.000   3.600  18.500  18.100 1012.90
9414750 20050601 18:42   2.000 264.000   3.100  18.700  18.100 1012.90
9414750 20050601 18:48                                                
9414750 20050601 18:54   2.000 266.000   3.400  19.500  18.100 1013.00
9414750 20050601 19:00   1.900 275.000   3.300  19.700  18.200 1012.90
9414750 20050601 19:06   1.900 271.000   2.800  19.800  18.200 1012.80
9414750 20050601 19:12   2.400 270.000   3.500  19.800  18.300 1012.80
9414750 20050601 19:18                                                
9414750 20050601 19:24                                                
9414750 20050601 19:30                                                
9414750 20050601 19:36   2.600 262.000   4.000  20.600  18.400 1012.50
9414750 20050601 19:42                                                
9414750 20050601 19:48   2.700 271.000   3.600  20.400  18.300 1012.50
9414750 20050601 19:54                                                
9414750 20050601 20:00   3.500 280.000   5.100  21.200  18.300 1012.40
9414750 20050601 20:06   3.900 279.000   5.000  21.100  18.300 1012.40
9414750 20050601 20:12   4.000 276.000   4.900  21.000  18.400 1012.40
9414750 20050601 20:18   4.400 275.000   4.900  21.000  18.400 1012.30
9414750 20050601 20:24   5.000 274.000   5.700  21.000  18.400 1012.30
9414750 20050601 20:30                                                
9414750 20050601 20:36   5.000 274.000   6.000  21.100  18.400 1012.10
9414750 20050601 20:42   4.500 273.000   6.400  21.100  18.500 1012.10
9414750 20050601 20:48   4.700 273.000   6.400  21.100  18.500 1012.10
9414750 20050601 20:54   4.300 272.000   6.000  21.000  18.500 1012.00
9414750 20050601 21:00   4.200 270.000   6.400  21.200  18.500 1011.90
9414750 20050601 21:06   5.100 273.000   6.400  21.200  18.600 1011.80
9414750 20050601 21:12   5.500 274.000   6.800  21.600  18.600 1011.80
9414750 20050601 21:18                                                
9414750 20050601 21:24   5.900 276.000   7.600  21.200  18.800 1011.80
9414750 20050601 21:30   6.400 274.000   7.700  21.100  18.800 1011.90
9414750 20050601 21:36                                                
9414750 20050601 21:42                                                
