Port Chicago, CA 
Station ID: 9415144
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9415144 20050113 00:48   5.600  72.000   6.900   9.600   9.100 1025.30
9415144 20050113 00:54   6.300  70.000   7.400   9.600   9.100 1025.00
9415144 20050113 01:00   5.900  69.000   7.400   9.500   9.100 1025.00
9415144 20050113 01:06   6.400  71.000   7.300   9.700   9.100 1025.20
9415144 20050113 01:12   6.300  71.000   8.100   8.900   9.100 1025.10
9415144 20050113 01:18   6.100  73.000   7.400   9.000   9.100 1025.10
9415144 20050113 01:24   6.400  73.000   7.200   8.400   9.100 1025.10
9415144 20050113 01:30   5.400  73.000   7.300   8.600   9.100 1025.00
9415144 20050113 01:36   6.100  74.000   7.100   8.600   9.100 1025.10
9415144 20050113 01:42   6.100  72.000   7.600   8.100   9.100 1025.20
9415144 20050113 01:48   6.200  70.000   6.800   8.300   9.100 1025.20
9415144 20050113 01:54   5.600  70.000   6.500   8.500   9.100 1024.90
9415144 20050113 02:00   5.300  71.000   6.300   8.300   9.100 1025.00
9415144 20050113 02:06   5.200  71.000   5.700   8.300   9.100 1025.30
9415144 20050113 02:12   3.700  74.000   5.200   8.300   9.100 1025.20
9415144 20050113 02:18   3.300  80.000   4.100   8.200   9.100 1025.30
9415144 20050113 02:24   2.600  82.000   3.900   7.700   9.100 1025.10
9415144 20050113 02:30   2.400  88.000   3.100   7.700   9.100 1025.20
9415144 20050113 02:36   2.100  82.000   2.600   7.300   9.100 1025.30
9415144 20050113 02:42   2.500  73.000   3.200   7.400   9.100 1025.10
9415144 20050113 02:48   3.200  75.000   3.900   7.700   9.100 1025.30
9415144 20050113 02:54   2.600  86.000   4.200   7.200   9.100 1025.60
9415144 20050113 03:00   2.400  83.000   3.500   7.300   9.100 1025.50
9415144 20050113 03:06   1.700  67.000   2.800   7.100         1025.50
9415144 20050113 03:12   1.900  66.000   2.800   7.100   9.000 1025.70
9415144 20050113 03:18   2.100  72.000   2.700   7.300   9.000 1025.60
9415144 20050113 03:24   1.000  88.000   2.500   7.000   9.000 1025.70
9415144 20050113 03:30   0.900  84.000   2.000   7.000   9.000 1025.90
9415144 20050113 03:36   0.800  99.000   0.900   7.000   9.000 1025.60
9415144 20050113 03:42   1.000  84.000   1.800   7.100   9.000 1025.60
9415144 20050113 03:48   1.000  77.000   1.700   7.500   9.000 1026.00
9415144 20050113 03:54   1.800  70.000   1.900   7.200   9.000 1025.90
9415144 20050113 04:00   2.100  67.000   2.200   6.900   9.000 1026.10
9415144 20050113 04:06   2.500  53.000   2.600   6.900   8.900 1026.10
9415144 20050113 04:12   2.400  49.000   2.700   7.200   8.900 1025.90
9415144 20050113 04:18   2.500  32.000   2.800   7.000   8.900 1026.20
9415144 20050113 04:24   2.400   6.000   3.300   6.700   8.900 1026.20
9415144 20050113 04:30   2.600   5.000   2.900   6.900   8.900 1026.50
9415144 20050113 04:36   1.900   8.000   2.400   7.300   8.800 1026.40
9415144 20050113 04:42   2.000 353.000   2.200   7.100   8.800 1026.20
9415144 20050113 04:48   2.200 358.000   2.600   7.000   8.800 1026.30
9415144 20050113 04:54   2.500   1.000   3.000   6.700   8.800 1026.50
9415144 20050113 05:00   3.100 352.000   3.500   6.700   8.800 1026.30
9415144 20050113 05:06   2.800   1.000   3.300   6.900   8.800 1026.30
9415144 20050113 05:12   2.700   3.000   3.200   6.900   8.700 1026.40
9415144 20050113 05:18   2.400   0.000   3.000   6.800   8.800 1026.40
9415144 20050113 05:24   2.400   9.000   2.900   6.800   8.800 1026.20
9415144 20050113 05:30   2.800  24.000   3.200   6.800   8.800 1026.30
9415144 20050113 05:36   2.500  35.000   2.900   6.300   8.800 1026.20
9415144 20050113 05:42   2.100  52.000   2.900   6.000   8.900 1026.00
9415144 20050113 05:48   3.400  45.000   4.100   6.500   8.900 1026.10
9415144 20050113 05:54   3.100  55.000   4.500   6.700   8.800 1026.30
9415144 20050113 06:00   4.100  51.000   5.200   6.600   8.800 1026.00
9415144 20050113 06:06   3.700  61.000   4.900   6.600   8.800 1026.00
9415144 20050113 06:12   4.200  55.000   4.500   7.000   8.800 1026.10
9415144 20050113 06:18   3.700  58.000   4.500   6.200   8.800 1026.30
9415144 20050113 06:24   3.900  43.000   5.000   6.800   8.800 1026.10
9415144 20050113 06:30   3.800  73.000   5.400   6.700   8.800 1026.30
9415144 20050113 06:36   3.700  69.000   5.300   6.200   8.800 1026.20
9415144 20050113 06:42   4.200  74.000   5.200   5.900   8.700 1026.00
9415144 20050113 06:48   4.500  74.000   5.700   6.400   8.700 1026.10
9415144 20050113 06:54   3.600  71.000   4.800   5.700   8.700 1026.40
9415144 20050113 07:00   3.500  78.000   4.700   5.800   8.600 1026.30
9415144 20050113 07:06   3.900  81.000   5.000   6.200   8.600 1026.60
9415144 20050113 07:12                                                
9415144 20050113 07:18   2.800  77.000   4.300   6.000   8.500 1026.50
9415144 20050113 07:24   3.100  82.000   3.800   5.900   8.500 1026.10
9415144 20050113 07:30   2.800  86.000   3.500   5.500   8.600 1026.20
9415144 20050113 07:36   3.700  78.000   4.400   5.900   8.500 1026.30
9415144 20050113 07:42   4.200  62.000   4.900   5.800   8.500 1026.10
9415144 20050113 07:48   3.500  72.000   4.900   5.100   8.600 1026.20
9415144 20050113 07:54                                                
9415144 20050113 08:00   2.900  79.000   4.700   6.000   8.600 1026.30
9415144 20050113 08:06   2.700  89.000   3.700   5.800   8.700 1026.30
9415144 20050113 08:12   3.000  93.000   3.900   5.800   8.700 1026.40
9415144 20050113 08:18                                                
9415144 20050113 08:24   2.300  84.000   3.500   5.900   8.800 1026.60
9415144 20050113 08:30   2.100  69.000   3.100   5.400   8.800 1026.90
9415144 20050113 08:36   1.000 113.000   2.200   5.400   8.800 1026.80
9415144 20050113 08:42   1.900  98.000   2.400   6.000   8.800 1026.60
9415144 20050113 08:48   1.100 103.000   2.500   5.300   8.800 1026.70
9415144 20050113 08:54   2.700  89.000   3.200   5.400   8.800 1026.90
9415144 20050113 09:00   2.600  93.000   3.400   5.500   8.800 1026.60
9415144 20050113 09:06   1.200  74.000   2.800   5.700   8.900 1026.90
9415144 20050113 09:12   2.100  90.000   2.700   5.900   8.900 1026.80
9415144 20050113 09:18   1.800  95.000   3.000   5.300   8.900 1026.80
9415144 20050113 09:24   0.100  94.000   2.100   5.200   8.900 1026.50
9415144 20050113 09:30   1.800  82.000   2.500   5.900   8.900 1026.70
9415144 20050113 09:36   2.200  93.000   2.900   5.300   8.900 1026.80
9415144 20050113 09:42   1.600  79.000   2.800   5.400   8.900 1026.70
9415144 20050113 09:48   1.100  99.000   2.800   5.700   8.900 1026.90
9415144 20050113 09:54   1.300  85.000   2.200   5.300   8.900 1027.30
9415144 20050113 10:00   2.600  21.000   3.000   5.900   8.900 1027.10
9415144 20050113 10:06   1.700  55.000   4.200   5.500   8.900 1027.20
9415144 20050113 10:12   2.500  16.000   3.000   5.500   8.900 1027.30
9415144 20050113 10:18   2.200  44.000   3.500   5.600   8.900 1027.50
9415144 20050113 10:24   2.000   3.000   3.700   5.800   8.900 1027.30
9415144 20050113 10:30   2.700  20.000   3.400   5.800   9.000 1027.50
9415144 20050113 10:36   2.300  15.000   3.700   5.500   9.000 1027.50
9415144 20050113 10:42   2.400  27.000   3.400   5.700   9.000 1027.40
9415144 20050113 10:48   3.300  33.000   4.000   6.200   9.000 1027.40
9415144 20050113 10:54   2.300  29.000   3.800   5.400   8.900 1027.80
9415144 20050113 11:00   1.700  20.000   2.800   5.500   8.900 1027.70
9415144 20050113 11:06   1.800  20.000   2.900   5.800   8.900 1027.90
9415144 20050113 11:12   1.700  12.000   2.600   5.600   8.900 1028.00
9415144 20050113 11:18   0.900  17.000   2.500   5.800   8.900 1028.10
9415144 20050113 11:24   0.000   4.000   2.000   5.600   8.900 1027.80
9415144 20050113 11:30   0.000 149.000   0.100   5.100   8.900 1027.90
9415144 20050113 11:36   0.000 119.000   0.400   4.800   8.900 1027.90
9415144 20050113 11:42   0.000 138.000   0.800   5.300   8.900 1027.70
9415144 20050113 11:48   0.100  74.000   0.900   5.300   8.900 1027.80
9415144 20050113 11:54   2.800  52.000   3.300   4.900   8.900 1028.00
9415144 20050113 12:00   1.500  37.000   2.600   5.500   8.900 1027.80
9415144 20050113 12:06   1.900  38.000   2.900   5.400   8.900 1027.80
9415144 20050113 12:12   2.300  26.000   3.200   5.600   8.900 1027.80
9415144 20050113 12:18   3.200  40.000   4.000   5.400   8.900 1027.80
9415144 20050113 12:24   3.400  33.000   4.000   5.600   8.900 1027.50
9415144 20050113 12:30   3.600  25.000   4.100   5.300   8.900 1027.60
9415144 20050113 12:36   3.400  36.000   4.400   5.100   8.900 1027.60
9415144 20050113 12:42   3.500  40.000   4.400   5.800   8.900 1027.40
9415144 20050113 12:48   3.900  31.000   4.800   5.700   8.900 1027.50
9415144 20050113 12:54   5.000  48.000   5.700   5.300   8.900 1027.70
9415144 20050113 13:00   4.200  53.000   5.800   6.100   8.900 1027.50
9415144 20050113 13:06   5.600  61.000   6.200   5.200   8.900 1027.60
9415144 20050113 13:12   4.800  59.000   5.900   5.700   8.900 1027.60
9415144 20050113 13:18   5.300  54.000   6.100   5.300   8.900 1027.70
9415144 20050113 13:24   4.900  44.000   5.900   5.300   8.900 1027.40
9415144 20050113 13:30   5.300  51.000   6.100   5.500   8.900 1027.50
9415144 20050113 13:36   5.600  47.000   7.100   5.200   8.900 1027.20
9415144 20050113 13:42   5.600  54.000   6.500   5.000   8.900 1027.40
9415144 20050113 13:48   6.000  47.000   7.000   5.000   8.900 1027.30
9415144 20050113 13:54   5.500  41.000   6.500   5.300   8.900 1027.50
9415144 20050113 14:00   6.000  35.000   6.600   5.300   8.900 1027.30
9415144 20050113 14:06   5.500  40.000   6.300   5.300   8.900 1027.40
9415144 20050113 14:12   5.700  37.000   6.500   5.400   8.900 1027.60
9415144 20050113 14:18   5.700  34.000   6.500   5.700   8.900 1027.40
9415144 20050113 14:24   6.100  38.000   6.600   5.500   8.900 1027.60
9415144 20050113 14:30   6.500  49.000   7.600   5.400   8.900 1027.50
9415144 20050113 14:36   6.500  47.000   7.600   5.500   8.800 1027.60
9415144 20050113 14:42   5.800  46.000   7.200   5.500   8.800 1027.50
9415144 20050113 14:48   6.200  44.000   7.100   5.800   8.800 1027.70
9415144 20050113 14:54   6.200  48.000   6.900   5.200   8.800 1027.40
9415144 20050113 15:00   5.700  57.000   6.700   5.100   8.800 1027.50
9415144 20050113 15:06   6.100  47.000   6.900   4.800   8.800 1027.10
9415144 20050113 15:12   5.900  50.000   7.100   5.100   8.800 1027.30
9415144 20050113 15:18   6.100  55.000   6.900   5.600   8.800 1027.20
9415144 20050113 15:24   5.700  52.000   6.500   4.700   8.800 1027.60
9415144 20050113 15:30   6.400  45.000   7.000   4.900   8.800 1027.50
9415144 20050113 15:36   5.700  44.000   6.900   4.700   8.800 1027.60
9415144 20050113 15:42   5.400  40.000   6.500   4.700   8.800 1027.40
9415144 20050113 15:48   5.700  38.000   6.400   5.000   8.800 1027.50
9415144 20050113 15:54   6.800  37.000   7.600   4.600   8.800 1027.40
9415144 20050113 16:00   5.700  37.000   6.800   4.500   8.700 1027.60
9415144 20050113 16:06   6.600  36.000   7.200   4.500   8.800 1027.40
9415144 20050113 16:12   6.500  35.000   7.200   4.900   8.700 1027.50
9415144 20050113 16:18   5.800  32.000   6.700   4.600   8.700 1027.90
9415144 20050113 16:24   5.900  41.000   6.400   4.200   8.700 1027.70
9415144 20050113 16:30   5.300  46.000   6.400   4.800   8.700 1027.80
9415144 20050113 16:36   5.700  50.000   6.300   4.500   8.600 1027.70
9415144 20050113 16:42   6.000  47.000   6.700   4.800   8.600 1027.80
9415144 20050113 16:48   5.700  51.000   6.700   4.300   8.600 1027.70
9415144 20050113 16:54   5.700  52.000   6.800   5.000   8.600 1028.10
9415144 20050113 17:00   5.000  51.000   6.600   4.300   8.600 1028.00
9415144 20050113 17:06   5.800  47.000   6.300   4.600   8.600 1028.30
9415144 20050113 17:12   5.300  41.000   6.500   4.400   8.600 1028.40
9415144 20050113 17:18   5.900  52.000   6.800   4.400   8.600 1028.40
9415144 20050113 17:24   5.300  60.000   6.500   4.200   8.600 1028.50
9415144 20050113 17:30   6.600  47.000   7.400   4.300   8.600 1028.40
9415144 20050113 17:36   5.700  54.000   7.200   4.700   8.600 1028.60
9415144 20050113 17:42   6.600  58.000   7.600   4.300   8.600 1028.40
9415144 20050113 17:48   6.500  60.000   7.600   4.200   8.600 1028.60
9415144 20050113 17:54   7.000  57.000   7.700   4.600   8.600 1028.30
9415144 20050113 18:00   7.100  54.000   7.700   4.400   8.500 1028.40
9415144 20050113 18:06   7.200  51.000   8.100   3.900   8.500 1028.10
9415144 20050113 18:12   7.200  47.000   8.500   4.000   8.500 1028.20
9415144 20050113 18:18   7.100  57.000   8.400   4.600   8.500 1028.40
9415144 20050113 18:24   6.600  61.000   8.200   4.600   8.500 1028.20
9415144 20050113 18:30   6.500  56.000   8.100   4.500   8.500 1028.30
9415144 20050113 18:36                                                
9415144 20050113 18:42   6.400  64.000   7.900   4.500   8.500 1027.90
9415144 20050113 18:48   6.700  67.000   7.700   4.400   8.500 1027.80
9415144 20050113 18:54   6.500  60.000   8.300   4.800   8.600 1028.30
9415144 20050113 19:00   6.300  62.000   7.800   4.800   8.600 1028.20
9415144 20050113 19:06   6.600  58.000   7.600   4.800   8.600 1028.30
9415144 20050113 19:12   6.300  48.000   7.700   4.800   8.600 1028.30
9415144 20050113 19:18   6.200  54.000   8.000   4.800   8.600 1027.90
9415144 20050113 19:24   7.000  55.000   8.300   4.800   8.600 1027.90
9415144 20050113 19:30   7.200  63.000   7.900   4.900   8.600 1027.50
9415144 20050113 19:36   7.400  63.000   8.900   5.000   8.600 1027.50
9415144 20050113 19:42   7.700  63.000   8.800   5.200   8.600 1027.10
9415144 20050113 19:48   7.400  65.000   9.000   5.100   8.600 1027.20
9415144 20050113 19:54   6.300  62.000   8.100   5.100   8.600 1026.80
9415144 20050113 20:00   6.300  62.000   8.200   5.100   8.700 1026.80
9415144 20050113 20:06                                                
9415144 20050113 20:12                                                
9415144 20050113 20:18   5.600  66.000   7.000   5.300   8.800 1026.60
9415144 20050113 20:24   5.900  70.000   7.500   5.200   8.800 1026.30
9415144 20050113 20:30   5.800  69.000   7.100   5.300   8.800 1026.30
9415144 20050113 20:36   6.000  71.000   7.800   5.400   8.800 1026.20
9415144 20050113 20:42   5.700  61.000   7.200   5.500   8.800 1026.30
9415144 20050113 20:48   5.600  73.000   6.900   5.400   8.800 1026.10
9415144 20050113 20:54   5.400  66.000   6.700   5.500   8.800 1026.30
9415144 20050113 21:00   6.400  71.000   7.400   5.500   8.800 1026.10
9415144 20050113 21:06   6.100  69.000   7.500   5.500   8.800 1026.30
9415144 20050113 21:12   5.200  70.000   7.100   5.600   8.800 1026.40
9415144 20050113 21:18   5.700  64.000   6.700   5.700   8.800 1026.10
9415144 20050113 21:24   5.100  65.000   6.500   5.600   8.800 1026.30
9415144 20050113 21:30   5.300  61.000   6.900   5.800   8.800 1026.10
9415144 20050113 21:36   7.400  51.000   7.900   5.700   8.900 1026.20
9415144 20050113 21:42   6.900  47.000   7.900   5.400   8.900 1026.00
9415144 20050113 21:48   6.700  46.000   7.400   5.600   8.800 1026.00
9415144 20050113 21:54   7.000  49.000   7.700   5.500   8.900 1025.80
9415144 20050113 22:00   6.700  50.000   7.300   5.400   8.900 1025.90
9415144 20050113 22:06   7.400  49.000   7.900   5.400   8.800 1025.60
9415144 20050113 22:12   7.100  54.000   7.700   5.500   8.900 1025.60
9415144 20050113 22:18   6.900  56.000   7.800   5.600   8.900 1025.60
9415144 20050113 22:24   7.300  52.000   8.200   5.500   8.900 1025.20
9415144 20050113 22:30   7.500  56.000   8.300   5.700   8.900 1025.30
9415144 20050113 22:36   8.000  61.000   8.400   5.500   8.900 1025.50
9415144 20050113 22:42   7.300  60.000   8.200   5.400   8.900 1025.40
9415144 20050113 22:48   6.300  52.000   7.700   5.600   8.900 1025.50
9415144 20050113 22:54   6.700  59.000   7.300   5.700   8.900 1025.80
9415144 20050113 23:00   7.000  60.000   7.500   5.700   8.900 1025.60
9415144 20050113 23:06   6.200  60.000   7.500   5.800   8.900 1025.60
9415144 20050113 23:12   6.900  61.000   7.700   5.800   8.800 1025.50
9415144 20050113 23:18   6.500  61.000   7.800   5.900   8.900 1025.50
9415144 20050113 23:24   7.000  63.000   8.100   6.000   8.900 1025.30
9415144 20050113 23:30   6.500  66.000   7.700   6.000   8.900 1025.30
9415144 20050113 23:36   7.400  65.000   7.900   6.000   8.900 1025.30
9415144 20050113 23:42   6.800  66.000   7.800   6.000   8.900 1025.20
9415144 20050113 23:48   6.500  62.000   7.600   6.100   8.900 1025.30
9415144 20050113 23:54   6.100  68.000   7.600   6.100   8.900 1025.70
9415144 20050114 00:00   6.400  68.000   7.300   6.300   8.900 1025.50
9415144 20050114 00:06   6.600  61.000   7.300   6.200   8.900 1025.60
9415144 20050114 00:12   6.200  63.000   7.100   6.200   8.900 1025.50
9415144 20050114 00:18   6.400  64.000   7.700   6.300   8.900 1025.50
9415144 20050114 00:24   5.900  66.000   7.600   6.200   8.900 1025.20
9415144 20050114 00:30   5.600  69.000   7.400   6.300   8.900 1025.50
9415144 20050114 00:36   5.600  68.000   6.600   6.300   8.900 1025.50
9415144 20050114 00:42   5.600  68.000   6.400   6.700   8.900 1025.20
9415144 20050114 00:48   5.800  71.000   6.400   6.400   8.900 1025.40
9415144 20050114 00:54   5.300  77.000   6.200   6.200   8.900 1025.70
9415144 20050114 01:00   4.600  73.000   5.500   6.500   8.900 1025.40
9415144 20050114 01:06   5.300  75.000   6.000   6.300   8.900 1025.50
9415144 20050114 01:12   4.700  72.000   5.800   6.800   8.800 1025.50
9415144 20050114 01:18   5.400  68.000   6.100   6.500   8.800 1025.50
9415144 20050114 01:24   5.800  66.000   6.200   7.000   8.800 1025.20
9415144 20050114 01:30   4.600  68.000   6.100   6.800   8.800 1025.40
9415144 20050114 01:36   4.100  69.000   4.900   6.200   8.800 1025.50
9415144 20050114 01:42   4.800  67.000   5.200   6.700   8.800 1025.30
9415144 20050114 01:48   4.500  70.000   5.700   6.200   8.800 1025.40
9415144 20050114 01:54   4.700  73.000   5.400   6.200   8.800 1025.80
9415144 20050114 02:00   3.900  78.000   4.800   5.800   8.800 1025.60
